stop_id,stop_code,name,description,latitude,longitude,routes,ridership,match_method,city_nbr_shelters_raw,valley_shelters_raw,valley_shelter_raw,valley_shade_raw,historical_photo_url,shelter_status
3867,11811,28th Dr & Mercer Ln,SB 28th Dr & FS Mercer Ln,33.585542,-112.122161,27,5,stop_id,,0,0,,,unknown
3868,11808,28th Dr & Laurel Ln,SB 28th Dr & FS Laurel Ln,33.593934,-112.12,27,22,stop_id,,0,0,,,unknown
3869,11807,28th Dr & Cactus Rd,SB 28th Dr & FS Cactus Rd,33.5958860000001,-112.120225,27,51,stop_id,,0,0,,,unknown
3870,11806,28th Dr & Larkspur Dr,SB 28th Dr & FS Larkspur Dr,33.599722,-112.119851,27,21,stop_id,,0,0,,,unknown
3872,11812,28th Dr & Peoria Av,SB 28th Dr & FS Peoria Av,33.5813470000001,-112.122195,"27, 106",55,stop_id,,0,0,,,unknown
3873,11805,28th Dr & Sweetwater Av,SB 28th Dr & FS Sweetwater Av,33.603187,-112.119793,27,26,stop_id,,0,0,,,unknown
3874,11792,28th Av & Kelton Ln,SB 28th Av & FS Kelton Ln,33.635272,-112.118791,27,18,stop_id,,0,0,,,unknown
3875,11810,28th Dr & 11444 North,SB 28th Dr & AT 11444 North,33.5894480000001,-112.120538,27,5,stop_id,,0,0,,,unknown
3877,10720,28th St & Meadowbrook Av,SB 28th St & FS Meadowbrook Av,33.5036390000001,-112.021733,"32s, 32, 17s",120,stop_id,,0,0,,,unknown
3878,10817,28th St & Camelback Rd,SB 28th St & FS Camelback Rd,33.5090660000001,-112.021714,"32s, 32, 17s",123,stop_id,,0,0,,,unknown
3887,10818,28th St & Highland Av,SB 28th St & FS Highland Av,33.5053980000001,-112.021745,"32s, 32, 17s",99,stop_id,,0,0,,,unknown
3889,11797,29th Av & Banff Ln,SB 29th Av & FS Banff Ln,33.620031,-112.120749,27,17,stop_id,,0,0,,,unknown
3890,11791,29th Av & Bell Rd,SB 29th Av & FS Bell Rd,33.639168,-112.121537,27,100,stop_id,,0,0,,,unknown
3892,11796,29th Av & Greenway Rd,SB 29th Av & FS Greenway Rd,33.624936,-112.120391,27,24,stop_id,,0,0,,,unknown
3905,11802,31st Av & Thunderbird Rd,SB 31st Av & FS Thunderbird Rd,33.6101350000001,-112.12526,27,40,stop_id,,0,0,,,unknown
3906,11803,31st Av & Willow Av,SB 31st Av & FS Willow Av,33.606771,-112.125312,27,2,stop_id,,0,0,,,unknown
3907,11242,32nd St & Acoma Dr,SB 32nd St & FS Acoma Dr,33.6184440000001,-112.013459,16,2,stop_id,,0,0,,,unknown
3908,11237,32nd St & Aire Libre Av,SB 32nd St & FS Aire Libre Av,33.6368210000001,-112.013599,16,15,stop_id,,0,0,,,unknown
3909,11236,32nd St & Bell Rd,SB 32nd St & FS Bell Rd,33.6400180000001,-112.013659,16,63,stop_id,,0,0,,,unknown
3910,18000,32nd St & Cactus Rd,SB 32nd St & FS Cactus Rd,33.59632,-112.013366,16,34,stop_id,,0,0,,,unknown
3911,10820,32nd St & Campbell Av,SB 32nd St & FS Campbell Av,33.5021380000001,-112.013115,"32s, 32, 17s",18,stop_id,,0,0,,,unknown
3912,11235,32nd St & Campo Bello Dr,SB 32nd St & FS Campo Bello Dr,33.6438590000001,-112.013642,16,5,stop_id,,0,0,,,unknown
3913,11249,32nd St & Cholla St,SB 32nd St & FS Cholla St,33.58939,-112.013247,16,1,stop_id,,0,0,,,unknown
3914,10823,32nd St & Clarendon Av,SB 32nd St & FS Clarendon Av,33.491254,-112.013086,"32s, 32, 17s",15,stop_id,,0,0,,,unknown
3915,11211,32nd St & Desert Cove Av,SB 32nd St & FS Desert Cove Av,33.585409,-112.013243,16,2,stop_id,,0,0,,,unknown
3916,10825,32nd St & Cheery Lynn Rd,SB 32nd St & FS Cheery Lynn Rd,33.4847780000001,-112.013049,"32s, 32, 17s",12,stop_id,,0,0,,,unknown
3917,11245,32nd St & Emile Zola Av,SB 32nd St & FS Emile Zola Av,33.6076130000001,-112.013358,16,6,stop_id,,0,0,,,unknown
3918,10778,32nd St & Fillmore St,SB 32nd St & FS Fillmore St,33.454509,-112.013027,32,6,stop_id,,0,0,,,unknown
3919,10821,32nd St & Glenrosa Av,SB 32nd St & FS Glenrosa Av,33.498187,-112.01311,"32s, 32, 17s",2,stop_id,,0,0,,,unknown
3920,11240,32nd St & Greenway Rd,SB 32nd St & FS Greenway Rd,33.6257440000001,-112.01355,16,53,stop_id,,0,0,,,unknown
3921,11234,32nd St & Grovers Av,SB 32nd St & FS Grovers Av,33.6474660000001,-112.013666,16,2,stop_id,,0,0,,,unknown
3922,11243,32nd St & Hearn Rd,SB 32nd St & FS Hearn Rd,33.6148420000001,-112.013407,16,3,stop_id,,0,0,,,unknown
3923,10822,32nd St & Indian School Rd,SB 32nd St & FS Indian School Rd,33.4946890000001,-112.013147,"41, 32s, 32, 17s",133,stop_id,,0,0,,,unknown
3924,11247,32nd St & Larkspur Dr,SB 32nd St & FS Larkspur Dr,33.6005900000001,-112.013291,16,0,stop_id,,0,0,,,unknown
3926,10831,32nd St & McDowell Rd,SB 32nd St & FS McDowell Rd,33.465176,-112.013055,"32s, 32",81,stop_id,,0,0,,,unknown
3927,11233,32nd St & Michigan Av,SB 32nd St & FS Michigan Av,33.6515420000001,-112.013729,16,5,stop_id,,0,0,,,unknown
3928,10829,32nd St & Monte Vista Rd,SB 32nd St & FS Monte Vista Rd,33.47101,-112.013032,"32s, 32, 17s",5,stop_id,,0,0,,,unknown
3929,11241,32nd St & Nisbet Rd,SB 32nd St & FS Nisbet Rd,33.6222450000001,-112.013453,16,2,stop_id,,0,0,,,unknown
3930,10828,32nd St & Oak St,SB 32nd St & FS Oak St,33.472698,-112.013036,"32s, 32, 17s",22,stop_id,,0,0,,,unknown
3931,10824,32nd St & Osborn Rd,SB 32nd St & FS Osborn Rd,33.4874120000001,-112.013063,"32s, 32, 17s",20,stop_id,,0,0,,,unknown
3932,10830,32nd St & Palm Ln,SB 32nd St & FS Palm Ln,33.4691310000001,-112.013032,"32s, 32, 17s",20,stop_id,,0,0,,,unknown
3933,11238,32nd St & Paradise Ln,SB 32nd St & FS Paradise Ln,33.63314,-112.013603,16,15,stop_id,,0,0,,,unknown
3934,10046,32nd St & Roosevelt St,SB 32nd St & FS Roosevelt St,33.458111,-112.013025,"32, 10",38,stop_id,,0,0,,,unknown
3935,11251,32nd St & Shea Bl,SB 32nd St & FS Shea Bl,33.582033,-112.01329,"80, 16",53,stop_id,,0,0,,,unknown
3936,11246,32nd St & Sweetwater Av,SB 32nd St & FS Sweetwater Av,33.6038810000001,-112.013324,16,7,stop_id,,0,0,,,unknown
3937,11239,32nd St & Tierra Buena Ln,SB 32nd St & FS Tierra Buena Ln,33.629596,-112.013515,16,11,stop_id,,0,0,,,unknown
3938,10826,32nd St & Thomas Rd,SB 32nd St & FS Thomas Rd,33.4802120000001,-112.013031,"32s, 32, 17s",157,stop_id,,0,0,,,unknown
3939,18069,32nd St & Thunderbird Rd,SB 32nd St & FS Thunderbird Rd,33.6109960000001,-112.013464,"16, 138",15,stop_id,,0,0,,,unknown
394,10919,Hatcher Rd & 7th St,EB Hatcher Rd & FS 7th St,33.5713220000001,-112.064708,"SMRT, 12",13,stop_id,,0,0,,,unknown
3940,11232,32nd St & Union Hills Dr,SB 32nd St & FS Union Hills Dr,33.6547190000001,-112.013811,"39, 16",29,stop_id,,0,0,,,unknown
3941,10832,32nd St & Belleview St,SB 32nd St & NS Belleview St,33.4630260000001,-112.01303,"32s, 32",3,stop_id,,0,0,,,unknown
3942,10827,32nd St & Yale St,SB 32nd St & FS Yale St,33.47655,-112.013042,"32s, 32, 17s",15,stop_id,,0,0,,,unknown
3943,11252,32nd St & Cheryl Dr,SB 32nd St & NS Cheryl Dr,33.5794740000001,-112.013165,"80, 16",15,stop_id,,0,0,,,unknown
3945,12367,35th Av & Virginia Av,SB 35th Av & FS Virginia Av,33.4761570000001,-112.134508,35,6,stop_id,,0,0,,,unknown
3946,12328,35th Av & Acoma Dr,SB 35th Av & FS Acoma Dr,33.6172080000001,-112.133889,35,8,stop_id,,0,0,,,unknown
3947,18392,35th Av & Aire Libre Av,SB 35th Av & FS Aire Libre Av,33.6353970000001,-112.134082,35,4,stop_id,,0,0,,,unknown
3948,12343,35th Av & Alice Av,SB 35th Av & FS Alice Av,33.5636940000001,-112.134345,35,17,stop_id,,0,0,,,unknown
3949,12322,35th Av & Bell Rd,SB 35th Av & FS Bell Rd,33.638874,-112.134557,35,116,stop_id,,0,0,,,unknown
395,10918,Hatcher Rd & 3rd St,EB Hatcher Rd & FS 3rd St,33.5713220000001,-112.069035,"SMRT, 12",6,stop_id,,0,0,,,unknown
3950,12347,35th Av & Frier Dr,SB 35th Av & NS Frier Dr,33.5497350000001,-112.134404,35,5,stop_id,,0,0,,,unknown
3951,13836,35th Av & Bethany Home Rd,SB 35th Av & FS Bethany Home Rd,33.523625,-112.134393,35,154,stop_id,,0,0,,,unknown
3952,12344,35th Av & Butler Dr,SB 35th Av & FS Butler Dr,33.5599810000001,-112.134366,35,16,stop_id,,0,0,,,unknown
3953,12334,35th Av & Cactus Rd,SB 35th Av & FS Cactus Rd,33.5958450000001,-112.134146,35,49,stop_id,,0,0,,,unknown
3954,12358,35th Av & Camelback Rd,SB 35th Av & FS Camelback Rd,33.508898,-112.134309,35,179,stop_id,,0,0,,,unknown
3955,12360,35th Av & Campbell Av,SB 35th Av & FS Campbell Av,33.501943,-112.134332,35,18,stop_id,,0,0,,,unknown
3956,12320,35th Av & Campo Bello Dr,SB 35th Av & FS Campo Bello Dr,33.643404,-112.134564,35,2,stop_id,,0,0,,,unknown
3957,12336,35th Av & Cholla St,SB 35th Av & FS Cholla St,33.588673,-112.134173,35,4,stop_id,,0,0,,,unknown
3958,12363,35th Av & Clarendon Av,SB 35th Av & FS Clarendon Av,33.4918280000001,-112.134399,35,18,stop_id,,0,0,,,unknown
3959,12357,35th Av & Colter St,SB 35th Av & FS Colter St,33.5125650000001,-112.134309,35,2,stop_id,,0,0,,,unknown
396,10914,Hatcher Rd & 7th St,WB Hatcher Rd & FS 7th St,33.5714810000001,-112.065895,"SMRT, 12",9,stop_id,,0,0,,,unknown
3960,12333,35th Av & Columbine Dr,SB 35th Av & FS Columbine Dr,33.598889,-112.134092,35,7,stop_id,,0,0,,,unknown
3961,12327,35th Av & Country Gables Dr,SB 35th Av & FS Country Gables Dr,33.6220420000001,-112.133847,35,3,stop_id,,0,0,,,unknown
3962,12321,35th Av & Danbury Dr,SB 35th Av & FS Danbury Dr,33.6412950000001,-112.134544,35,2,stop_id,,0,0,,,unknown
3963,12342,35th Av & Dunlap Av,SB 35th Av & FS Dunlap Av,33.566806,-112.134449,35,141,stop_id,,0,0,,,unknown
3964,12365,35th Av & Earll Dr,SB 35th Av & FS Earll Dr,33.483635,-112.134459,35,14,stop_id,,0,0,,,unknown
3965,12345,35th Av & El Camino Dr,SB 35th Av & FS El Camino Dr,33.5567120000001,-112.134373,35,31,stop_id,,0,0,,,unknown
3966,12359,35th Av & Elm St,SB 35th Av & FS Elm St,33.5057600000001,-112.134309,35,9,stop_id,,0,0,,,unknown
3967,12368,35th Av & Encanto Bl,SB 35th Av & FS Encanto Bl,33.4726890000001,-112.134534,35,17,stop_id,,0,0,,,unknown
3968,12341,35th Av & Eva St,SB 35th Av & FS Eva St,33.570277,-112.134397,35,10,stop_id,,0,0,,,unknown
3969,12373,35th Av & Fillmore St,SB 35th Av & FS Fillmore St,33.454683,-112.134592,35,29,stop_id,,0,0,,,unknown
397,10913,Hatcher Rd & Cave Creek Rd,WB Hatcher Rd & FS Cave Creek Rd,33.57147,-112.061041,12,9,stop_id,,0,0,,,unknown
3970,12350,35th Av & Glendale Av,SB 35th Av & FS Glendale Av,33.5381350000001,-112.134498,35,152,stop_id,,0,0,,,unknown
3971,16011,35th Av & Greenway Rd,SB 35th Av & FS Greenway Rd,33.624558,-112.133815,35,61,stop_id,,0,0,,,unknown
3972,12319,35th Av & Grovers Av,SB 35th Av & FS Grovers Av,33.6469460000001,-112.134581,35,4,stop_id,,0,0,,,unknown
3973,11781,35th Av & Kimberly Wy,SB 35th Av & FS Kimberly Wy,33.65741,-112.134663,"35, 27",4,stop_id,,0,0,,,unknown
3974,12340,35th Av & Malapai Dr,SB 35th Av & FS Malapai Dr,33.5748810000001,-112.134346,35,4,stop_id,,0,0,,,unknown
3975,12352,35th Av & Maryland Av,SB 35th Av & FS Maryland Av,33.5308880000001,-112.134381,35,20,stop_id,,0,0,,,unknown
3976,12370,35th Av & McDowell Rd,SB 35th Av & FS McDowell Rd,33.4653890000001,-112.134647,35,100,stop_id,,0,0,,,unknown
3977,12318,35th Av & Michelle Dr,SB 35th Av & FS Michelle Dr,33.6492950000001,-112.134598,35,5,stop_id,,0,0,,,unknown
3978,12356,35th Av & Missouri Av,SB 35th Av & FS Missouri Av,33.516333,-112.134342,35,39,stop_id,,0,0,,,unknown
3979,12355,35th Av & Montebello Av,SB 35th Av & FS Montebello Av,33.5200350000001,-112.134356,35,16,stop_id,,0,0,,,unknown
398,10920,Hatcher Rd & 11th St,EB Hatcher Rd & FS 11th St,33.571291,-112.059635,12,16,stop_id,1,0,0,,,unknown
3980,12362,35th Av & Monterosa St,SB 35th Av & FS Monterosa St,33.49623,-112.134358,35,49,stop_id,,0,0,,,unknown
3981,12349,35th Av & Myrtle Av,SB 35th Av & FS Myrtle Av,33.541726,-112.134439,35,12,stop_id,,0,0,,,unknown
3982,12346,35th Av & Northern Av,SB 35th Av & FS Northern Av,33.552421,-112.134432,35,93,stop_id,,0,0,,,unknown
3983,12351,35th Av & Ocotillo Rd,SB 35th Av & FS Ocotillo Rd,33.5344470000001,-112.134409,35,19,stop_id,,0,0,,,unknown
3984,12348,35th Av & Orangewood Av,SB 35th Av & FS Orangewood Av,33.5454570000001,-112.134421,35,14,stop_id,,0,0,,,unknown
3985,12364,35th Av & Osborn Rd,SB 35th Av & FS Osborn Rd,33.487194,-112.134475,35,43,stop_id,,0,0,,,unknown
3986,12324,35th Av & Paradise Ln,SB 35th Av & FS Paradise Ln,33.6317980000001,-112.133748,35,3,stop_id,,0,0,,,unknown
3987,12338,35th Av & Peoria Av,SB 35th Av & FS Peoria Av,33.5812280000001,-112.134323,35,74,stop_id,,0,0,,,unknown
3988,12329,35th Av & Redfield Rd,SB 35th Av & FS Redfield Rd,33.613392,-112.133905,35,2,stop_id,,0,0,,,unknown
3989,12372,35th Av & Roosevelt St,SB 35th Av & FS Roosevelt St,33.4581140000001,-112.134582,35,38,stop_id,,0,0,,,unknown
399,12717,Indian School Rd & 10th St,EB Indian School Rd & FS 10th St,33.4946170000001,-112.060583,41,15,stop_id,,0,0,,,unknown
3990,12353,35th Av & Rose Ln,SB 35th Av & FS Rose Ln,33.526863,-112.134373,35,20,stop_id,,0,0,,,unknown
3991,12335,35th Av & Sunnyside Av,SB 35th Av & FS Sunnyside Dr,33.5924210000001,-112.134142,35,4,stop_id,,0,0,,,unknown
3992,12332,35th Av & Sweetwater Av,SB 35th Av & FS Sweetwater Av,33.603104,-112.134059,35,11,stop_id,,0,0,,,unknown
3993,12366,35th Av & Thomas Rd,SB 35th Av & FS Thomas Rd,33.480105,-112.134534,35,126,stop_id,,0,0,,,unknown
3994,12330,35th Av & Thunderbird Rd,SB 35th Av & FS Thunderbird Rd,33.6100700000001,-112.134006,35,69,stop_id,,0,0,,,unknown
3995,12325,35th Av & Tierra Buena Ln,SB 35th Av & FS Tierra Buena Ln,33.6284880000001,-112.133784,35,16,stop_id,,0,0,,,unknown
3996,12317,35th Av & Union Hills Dr,SB 35th Av & FS Union Hills Dr,33.6538580000001,-112.134654,35,49,stop_id,,0,0,,,unknown
3997,12374,35th Av & Van Buren St,SB 35th Av & FS Van Buren St,33.4509360000001,-112.134674,35,106,stop_id,,0,0,,,unknown
3998,11780,35th Av & Yorkshire Dr,SB 35th Av & FS Yorkshire Dr,33.6614750000001,-112.134699,"35, 27",8,stop_id,,0,0,,,unknown
3999,12361,35th Av & Glenrosa Av,SB 35th Av & FS Glenrosa Av,33.498188,-112.134352,35,25,stop_id,,0,0,,,unknown
4,10069,Sunnyslope TC,Sunnyslope TC (Bay 6 south side),33.5670190000001,-112.068912,90,,unmatched,,0,0,,,unknown
40,14934,Baseline Rd & 16th St,EB Baseline Rd & FS 16th St,33.3775620000001,-112.046792,77,46,stop_id,,0,0,,,unknown
400,12718,Indian School Rd & 12th St,EB Indian School Rd & FS 12th St,33.494581,-112.055717,41,52,stop_id,,0,0,,,unknown
4000,12369,35th Av & Palm Ln,SB 35th Av & NS Palm Ln,33.4699170000001,-112.134555,35,17,stop_id,,0,0,,,unknown
40001,50000,Virginia Av & 65th Av (Flag Zone),WB Virginia Av & FS 65th Av (Flag Zone),33.4768060000001,-112.199685,MARY,,unmatched,,0,,,,unknown
40002,50001,Osborn Rd & 63rd Av (Flag Zone),EB Osborn Rd & FS 63rd Av (Flag Zone),33.4875930000001,-112.194733,MARY,,unmatched,,0,,,,unknown
40003,50002,Campbell Av & 63rd Av (Flag Zone),WB Campbell Av & NS 63rd Av (Flag Zone),33.502219,-112.194674,MARY,,unmatched,,0,,,,unknown
40004,50003,Campbell Av & 59th Av (Flag Zone),WB Campbell Av & NS 59th Av (Flag Zone),33.502329,-112.18609,MARY,,unmatched,,0,,,,unknown
40005,50004,Campbell Av & 55th Av (Flag Zone),WB Campbell Av & NS 55th Av (Flag Zone),33.5023390000001,-112.177276,MARY,,unmatched,,0,,,,unknown
40006,50005,Campbell Av & Maryvale Pk (Flag Zone),WB Campbell Av & NS Maryvale Pk (Flag Zone),33.5022300000001,-112.172187,MARY,,unmatched,,0,,,,unknown
40007,50006,Campbell Av & 67th Av (Flag Zone),EB Campbell Av & FS 67th Av (Flag Zone),33.50199,-112.20272,MARY,,unmatched,,0,,,,unknown
40008,50007,Osborn Rd & 47th Av (Flag Zone),WB Osborn Rd & FS 47th Av (Flag Zone),33.4877990000001,-112.160598,MARY,,unmatched,,0,,,,unknown
40009,50008,47th Av & Thomas Rd (Flag Zone),SB 47th Av & FS Thomas Rd (Flag Zone),33.48087,-112.159974,MARY,,unmatched,,0,,,,unknown
4001,12371,35th Av & Moreland St,SB 35th Av & NS Moreland St,33.461616,-112.134639,35,3,stop_id,,0,0,,,unknown
40010,50009,48th Ln & Thomas Rd (Flag Zone),SB 48th Ln & NS Thomas Rd (Flag Zone),33.48011,-112.161783,MARY,,unmatched,,0,,,,unknown
40011,50010,Holly St & 48th Ln (Flag Zone),EB Holly St & NS 48th Ln (Flag Zone),33.4707110000001,-112.165663,MARY,,unmatched,,0,,,,unknown
40012,50011,Holly St & 51st Av (Flag Zone),EB Holly St & FS 51st Av (Flag Zone),33.4707900000001,-112.168575,MARY,,unmatched,,0,,,,unknown
40014,50013,Encanto Bl & 55th Av (Flag Zone),EB Encanto Bl & FS 55th Av (Flag Zone),33.4731810000001,-112.177583,MARY,,unmatched,,0,,,,unknown
40015,50014,Encanto Bl & 59th Av (Flag Zone),EB Encanto Bl & FS 59th Av (Flag Zone),33.4732020000001,-112.185978,MARY,,unmatched,,0,,,,unknown
40016,50015,Encanto Bl & 64th Dr (Flag Zone),EB Encanto Bl & FS 64th Dr (Flag Zone),33.473098,-112.197679,MARY,,unmatched,,0,,,,unknown
40017,50016,Encanto Bl & 67th Av (Flag Zone),EB Encanto Bl & FS 67th Av (Flag Zone),33.4730430000001,-112.202993,MARY,,unmatched,,0,,,,unknown
40018,50017,Encanto Bl & 71st Av (Flag Zone),EB Encanto Bl & FS 71st Av (Flag Zone),33.472947,-112.211528,MARY,,unmatched,,0,,,,unknown
40019,50018,Encanto Bl & 7515 West (Flag Zone),EB Encanto Bl & At 7515 West (Flag Zone),33.472815,-112.222575,MARY,,unmatched,,0,,,,unknown
4002,12331,35th Av & Joan De Arc Av,SB 35th Av & FS Joan De Arc Av,33.606883,-112.134,35,11,stop_id,,0,0,,,unknown
40020,50019,Encanto Bl & 8100 West (Flag Zone),EB Encanto Bl & AT 8100 West (Flag Zone),33.4725510000001,-112.234736,MARY,,unmatched,,0,,,,unknown
40021,50020,Encanto Bl & 83rd Av (Flag Zone),EB Encanto Bl & FS 83rd Av (Flag Zone),33.472496,-112.237461,MARY,,unmatched,,0,,,,unknown
40022,50021,Encanto Bl & 86th Dr (Flag Zone),EB Encanto Bl & FS 86th Dr (Flag Zone),33.4714750000001,-112.243491,MARY,,unmatched,,0,,,,unknown
40023,50022,Encanto Bl & 89th Av (Flag Zone),EB Encanto Bl & FS 89th Av (Flag Zone),33.472362,-112.250441,MARY,,unmatched,,0,,,,unknown
40024,50023,Osborn Rd & 91st Av (Flag Zone),EB Osborn Rd & FS 91st Av (Flag Zone),33.4869100000001,-112.254848,MARY,,unmatched,,0,,,,unknown
40025,50024,Osborn Rd & 87th Av (Flag Zone),WB Osborn Rd & FS 87th Av (Flag Zone),33.4870690000001,-112.246742,MARY,,unmatched,,0,,,,unknown
40026,50025,Osborn Rd & 86th Av (Flag Zone),WB Osborn Rd & FS 86th Av (Flag Zone),33.4870950000001,-112.24381,MARY,,unmatched,,0,,,,unknown
40027,50026,Osborn Rd & 83rd Av (Flag Zone),WB Osborn Rd & FS 83rd Av (Flag Zone),33.487129,-112.238282,MARY,,unmatched,,0,,,,unknown
40028,50027,79th Dr & Osborn Rd (Flag Zone),SB 79th Dr & NS Osborn Rd (Flag Zone),33.487382,-112.232772,MARY,,unmatched,,0,,,,unknown
40029,50028,79th Dr & Indian School Rd (Flag Zone),SB 79th Dr & FS Indian School Rd (Flag Zone),33.494182,-112.229662,MARY,,unmatched,,0,,,,unknown
4003,12337,35th Av & Mescal St,SB 35th Av & FS Mescal St,33.5857820000001,-112.134211,35,3,stop_id,,0,0,,,unknown
40030,50029,Sells Dr & 77th Av (Flag Zone),WB Sells Dr & FS 77th Av (Flag Zone),33.5007840000001,-112.226426,MARY,,unmatched,,0,,,,unknown
40031,50030,Sells Dr & 75th Av (Flag Zone),WB Sells Dr & FS 75th Av (Flag Zone),33.501881,-112.221229,MARY,,unmatched,,0,,,,unknown
40032,50031,Virginia Av & 65th Av (Flag Zone),EB Virginia Av & FS 65th Av (Flag Zone),33.476709,-112.199246,MARY,,unmatched,,0,,,,unknown
40033,50032,63rd Av & Thomas Rd (Flag Zone),SB 63rd Av & FS Thomas Rd (Flag Zone),33.479966,-112.195153,MARY,,unmatched,,0,,,,unknown
40034,50033,Osborn Rd & 59th Av (Flag Zone),WB Osborn Rd & FS 59th Av (Flag Zone),33.4878670000001,-112.18685,MARY,,unmatched,,0,,,,unknown
416,12738,Indian School Rd & 52nd St,EB Indian School Rd & FS 52nd St,33.4914220000001,-111.968693,41,0,stop_id,,0,0,,,unknown
4162,18975,56th St & Thomas Rd,SB 56th St & FS Thomas Rd,33.4797980000001,-111.961034,29,,unmatched,,,,,,unknown
4167,13791,59th Av & Glenrosa Av,SB 59th Av & FS Glenrosa Av,33.498316,-112.186561,"59s, 59",1,stop_id,,0,0,,,unknown
417,12739,Indian School Rd & 56th St,EB Indian School Rd & FS 56th St,33.4889610000001,-111.959875,41,4,stop_id,,0,0,,,unknown
301,17146,Chandler Bl & 44th St,EB Chandler Bl & FS 44th St,33.305097,-111.988517,ALEX,0,stop_id,,0,0,,,unknown
4170,13801,59th Av & Belleview St,SB 59th Av & NS Belleview St,33.4619010000001,-112.186612,"MARY, 59s, 59",0,stop_id,,0,0,,,unknown
4171,13788,59th Av & Camelback Rd,SB 59th Av & FS Camelback Rd,33.508833,-112.186507,"59s, 59",50,stop_id,,0,0,,,unknown
4173,13789,59th Av & Highland Av,SB 59th Av & FS Highland Av,33.505659,-112.186488,"59s, 59",8,stop_id,,0,0,,,unknown
4175,13799,59th Av & Palm Ln,SB 59th Av & FS Palm Ln,33.4689220000001,-112.186523,"MARY, 59s, 59",1,stop_id,,0,0,,,unknown
4176,13797,59th Av & Virginia Av,SB 59th Av & FS Virginia Av,33.4758610000001,-112.186507,"59s, 59",1,stop_id,,0,0,,,unknown
4183,13790,59th Av & Campbell Av,SB 59th Av & FS Campbell Av,33.5018700000001,-112.18652,"59s, 59",3,stop_id,,0,0,,,unknown
4186,13795,59th Av & Earll Dr,SB 59th Av & FS Earll Dr,33.4840750000001,-112.186523,"MARY, 59s, 59",3,stop_id,,0,0,,,unknown
4187,13803,59th Av & Fillmore St,SB 59th Av & FS Fillmore St,33.454669,-112.186622,"59s, 59",0,stop_id,,0,0,,,unknown
4194,13792,59th Av & Indian School Rd,SB 59th Av & FS Indian School Rd,33.494584,-112.186593,"59s, 59, 41",38,stop_id,,0,0,,,unknown
4198,13800,59th Av & McDowell Rd,SB 59th Av & FS McDowell Rd,33.465474,-112.186603,"MARY, 59s, 59",4,stop_id,,0,0,,,unknown
42,14930,Baseline Rd & 7th St,EB Baseline Rd & FS 7th St,33.3776070000001,-112.064093,77,48,stop_id,,0,0,,,unknown
4208,13794,59th Av & Osborn Rd,SB 59th Av & FS Osborn Rd,33.4873240000001,-112.186522,"MARY, 59s, 59",11,stop_id,,0,0,,,unknown
4211,13802,59th Av & Roosevelt St,SB 59th Av & FS Roosevelt St,33.458313,-112.186596,"MARY, 59s, 59",0,stop_id,,0,0,,,unknown
4215,13796,59th Av & Thomas Rd,SB 59th Av & FS Thomas Rd,33.4801390000001,-112.186504,"59s, 59",23,stop_id,,0,0,,,unknown
4217,13804,59th Av & Van Buren St,SB 59th Av & FS Van Buren St,33.450854,-112.186642,59,1,stop_id,,0,0,,,unknown
422,18032,Indian School Rd & 7th St,EB Indian School Rd & FS 7th St,33.494622,-112.064447,41,78,stop_id,,0,0,,,unknown
4225,13798,59th Av & Encanto Bl,SB 59th Av & NS Encanto Bl,33.473577,-112.186515,"59s, 59",2,stop_id,,0,0,,,unknown
4228,14408,67th Av & Fillmore St,SB 67th Av & FS Fillmore St,33.4548510000001,-112.203545,67,2,stop_id,,0,0,,,unknown
4230,14407,67th Av & Roosevelt St,SB 67th Av & FS Roosevelt St,33.458375,-112.203529,67,4,stop_id,,0,0,,,unknown
4236,13445,67th Av & Camelback Rd,SB 67th Av & FS Camelback Rd,33.5088500000001,-112.203311,"67, 50",69,stop_id,,0,0,,,unknown
4239,11411,67th Av & Clarendon Av,SB 67th Av & FS Clarendon Av,33.490887,-112.203349,"MARY, 67",15,stop_id,,0,0,,,unknown
424,12714,Indian School Rd & Central Av,EB Indian School Rd & FS Central Av,33.4946330000001,-112.073074,41,270,stop_id,,0,0,,,unknown
4241,11416,67th Av & Encanto Bl,SB 67th Av & FS Encanto Bl,33.4726170000001,-112.20346,67,7,stop_id,,0,0,,,unknown
4245,14404,67th Av & Heatherbrae Dr,SB 67th Av & FS Heatherbrae Dr,33.49812,-112.203328,"MARY, 67",5,stop_id,,0,0,,,unknown
4246,13446,67th Av & Highland Av,SB 67th Av & FS Highland Av,33.5058950000001,-112.203292,67,12,stop_id,,0,0,,,unknown
4247,11410,67th Av & Indian School Rd,SB 67th Av & FS Indian School Rd,33.494198,-112.203403,"MARY, 67",67,stop_id,,0,0,,,unknown
4250,14406,67th Av & McDowell Rd,SB 67th Av & FS McDowell Rd,33.465174,-112.203578,67,33,stop_id,,0,0,,,unknown
4260,11412,67th Av & Osborn Rd,SB 67th Av & FS Osborn Rd,33.487157,-112.203362,67,6,stop_id,,0,0,,,unknown
4261,14405,67th Av & Palm Ln,SB 67th Av & FS Palm Ln,33.469841,-112.203473,67,1,stop_id,,0,0,,,unknown
4264,14403,67th Av & Roma Av,SB 67th Av & FS Roma Av,33.5012070000001,-112.203314,"MARY, 67",9,stop_id,,0,0,,,unknown
